verifier_mtu	BAIL	0	0	1	0	0
vrf_socket_lookup	BAIL	0	0	2	0	0
wq	BAIL	0	0	6	0	0
xdp_flowtable	CORESKIP	0	0	0	1	0
xdp_metadata	CORESKIP	0	0	0	2	0
xdp_metadata2	BAIL	0	0	1	0	0
xdp_redirect_map	BAIL	0	0	8	0	0
xdp_redirect_multi_kern	BAIL	0	0	3	0	0
xdp_tx	EQUIV	1	0	0	0	0
xdpwall	BAIL	0	0	1	0	0
xfrm_info	CORESKIP	0	0	0	2	0
xsk_xdp_progs	BAIL	0	0	5	0	0
